symbol,name,reportDate,fiscalDateEnding,estimate,currency
SFTGQ,SFTGQ,2023-11-06,2023-09-30,-0.47,USD
SGAMY,SGAMY,2023-11-08,2023-09-30,0.0789,JPY
SGAPY,SGAPY,2023-11-09,2023-09-30,0.2723,SGD
SGBX,Safe & Green Holdings Corp,2023-11-13,2023-09-30,-0.36,USD
SGC,Superior Group of Companies Inc.,2023-11-06,2023-09-30,0.1,USD
SGFY,SGFY,2023-11-06,2023-09-30,,USD
SGH,SMART Global Holdings Inc,2024-01-01,2023-11-30,0.16,USD
SGHC,Super Group (SGHC) Ltd,2023-11-09,2023-09-30,0.0133,EUR
SGHIY,SGHIY,2023-11-29,2023-09-30,0,HKD
SGHT,Sight Sciences Inc,2023-11-07,2023-09-30,-0.32,USD
SGIOY,SGIOY,2024-01-29,2023-12-31,0.4013,JPY
SGLDF,SGLDF,2023-11-10,2023-09-30,,CAD
SGLY,Singularity Future Technology Ltd,2023-11-10,2023-09-30,0,USD
SGMA,Sigmatron International Inc,2023-12-07,2023-10-31,,USD
SGML,Sigma Lithium Corporation,2023-11-15,2023-09-30,1.25,CAD
SGMT,Sagimet Biosciences Inc - Class A,2023-11-29,2023-09-30,-0.99,USD
SGPYY,SGPYY,2023-11-22,2023-09-30,0,USD
SGQRF,SGQRF,2023-11-13,2023-09-30,,USD
SGRP,Spar Group Inc,2023-11-13,2023-09-30,0.01,USD
SGRY,Surgery Partners Inc,2023-11-07,2023-09-30,0.16,USD
SGSOY,SGSOY,2024-01-26,2023-12-31,0.5951,CHF
SGSVF,SGSVF,2023-11-06,2023-09-30,,CAD
SGTX,SGTX,2023-11-08,2023-09-30,-3.28,USD
SGU,Star Group L.P.,2023-12-05,2023-09-30,,USD
SGU,Star Group L.P.,2024-01-30,2023-12-31,,USD
SHASF,SHASF,2023-11-07,2023-09-30,,USD
SHBI,Shore Bancshares Inc,2024-01-24,2023-12-31,0.3433,USD
SHCAY,SHCAY,2023-11-03,2023-09-30,0.0128,JPY
SHCO,Soho House & Co Inc Class A,2023-11-10,2023-09-30,-0.09,USD
SHCR,Sharecare Inc - Class A,2023-11-09,2023-09-30,-0.07,USD
SHEL,Shell Plc ADR (Representing - ),2024-02-01,2023-12-31,2.06,USD
SHEN,Shenandoah Telecommunications Company,2023-11-03,2023-09-30,-0.01,USD
SHGDF,SHGDF,2023-11-08,2023-09-30,,CAD
SHIP,Seanergy Maritime Holdings Corp,2023-11-28,2023-09-30,,USD
SHLS,Shoals Technologies Group Inc - Class A,2023-11-07,2023-09-30,0.15,USD
SHMP,SHMP,2023-11-14,2023-09-30,,USD
SHO,Sunstone Hotel Investors Inc,2023-11-07,2023-09-30,0.04,USD
SHOO,Steven Madden Ltd,2023-11-08,2023-09-30,0.86,USD
SHOT,Safety Shot Inc Com,2023-11-13,2023-09-30,0,USD
SHPND,SHPND,2023-12-20,2023-10-31,,CAD
SHPNF,SHPNF,2023-12-20,2023-10-31,,CAD
SHPW,Shapeways Holdings Inc,2023-11-14,2023-09-30,-0.95,USD
SHVLF,SHVLF,2023-12-05,2023-10-31,,CAD
SHW,Sherwin-Williams Company,2024-01-24,2023-12-31,1.79,USD
SHWZ,SHWZ,2023-11-14,2023-09-30,-0.14,USD
SI,SI,2024-01-03,2023-12-31,,USD
SIBN,SI-BONE Inc,2023-11-06,2023-09-30,-0.34,USD
SICP,SICP,2024-01-03,2023-12-31,0.35,USD
SID,Companhia Siderurgica Nacional,2023-11-13,2023-09-30,0.0552,USD
SIDU,Sidus Space Inc - Class A,2023-11-13,2023-09-30,-0.04,USD
SIEB,Siebert Financial Corp,2023-11-13,2023-09-30,,USD
SIEGY,SIEGY,2023-11-16,2023-09-30,1.24,EUR
SIEN,Sientra Inc,2023-11-09,2023-09-30,-0.87,USD
SIF,SIFCO Industries Inc,2023-12-20,2023-09-30,,USD
SIFY,Sify Technologies Ltd,2024-01-23,2023-12-31,,INR
SIG,Signet Jewelers Ltd,2023-12-04,2023-10-31,0.19,USD
SIGA,SIGA Technologies Inc,2023-11-07,2023-09-30,,USD
SIGI,Selective Insurance Group Inc,2024-01-31,2023-12-31,1.99,USD
SILC,Silicom Ltd,2024-01-29,2023-12-31,-0.03,USD
SILK,Silk Road Medical Inc,2023-11-08,2023-09-30,-0.35,USD
SILO,SILO Pharma Inc,2023-11-29,2023-09-30,-0.31,USD
SILV,SilverCrest Metals Inc,2023-11-08,2023-09-30,0.14,USD
SIMPQ,SIMPQ,2023-11-09,2023-10-31,0,USD
SINC,SINC,2023-11-17,2023-09-30,,USD
SING,SING,2023-11-13,2023-09-30,,USD
SINT,SINTX Technologies Inc,2023-11-13,2023-09-30,-0.76,USD
SIOX,Sio Gene Therapies Inc,2023-11-03,2023-09-30,-0.01,USD
SIRE,SIRE,2024-01-30,2023-12-31,,USD
SIRI,Sirius XM Holdings Inc,2024-01-31,2023-12-31,0.08,USD
SISI,Shineco Inc,2023-11-09,2023-09-30,,USD
SITKF,SITKF,2023-11-27,2023-09-30,,CAD
SITM,SiTime Corp,2024-01-30,2023-12-31,0.2942,USD
SITOQ,SITOQ,2023-11-17,2023-09-30,0,USD
SIVB,SIVB,2024-01-17,2023-12-31,,USD
SIVBQ,SIVBQ,2024-01-18,2023-12-31,4.23,USD
SIX,Six Flags Entertainment Corp,2023-11-09,2023-09-30,1.5,USD
SJ,Scienjoy Holding Corporation - Class A,2023-12-11,2023-09-30,,CNY
SJM,J.M. Smucker Company,2023-11-20,2023-10-31,2.48,USD
SJR,SJR,2023-11-27,2023-08-31,,CAD
SJR,SJR,2024-01-10,2023-11-30,,CAD
SJT,San Juan Basin Royalty Trust,2023-11-13,2023-09-30,,USD
SKE,Skeena Resources Ltd,2023-11-08,2023-09-30,,CAD
SKHHY,SKHHY,2023-11-09,2023-09-30,0,AUD
SKHSY,SKHSY,2023-12-08,2023-10-31,0.4374,JPY
SKIL,Skillsoft Corp - Class A,2023-12-04,2023-09-30,-4.25,USD
SKIN,Beauty Health Company (The) - Class A,2023-11-06,2023-09-30,0.08,USD
SKKY,SKKY,2024-01-29,2023-10-31,,USD
SKLZ,Skillz Inc - Class A,2023-11-08,2023-09-30,-1.41,USD
SKM,SK Telecom Co Ltd,2023-11-09,2023-09-30,0.5121,KRW
SKPGF,SKPGF,2023-11-06,2023-09-30,,CAD
SKT,Tanger Factory Outlet Centers Inc,2023-11-06,2023-09-30,0.19,USD
SKWD,Skyward Specialty Insurance Group Inc,2023-11-06,2023-09-30,0.36,USD
SKX,Skechers U S A Inc - Class A,2024-01-31,2023-12-31,0.54,USD
SKYE,SKYE,2023-11-14,2023-09-30,0,USD
SKYED,SKYED,2023-11-14,2023-09-30,,USD
SKYH,Sky Harbour Group Corporation - Class A,2023-11-10,2023-08-31,-0.06,USD
SKYT,SkyWater Technology Inc,2023-11-08,2023-09-30,-0.16,USD
SKYW,Skywest Inc,2024-01-31,2023-12-31,0.15,USD
SKYX,SKYX Platforms Corp,2023-11-09,2023-09-30,-0.08,USD
SLAB,Silicon Laboratories Inc,2024-01-30,2023-12-31,0.6658,USD
SLB,SLB,2024-01-18,2023-12-31,0.79,USD
SLCA,U.S. Silica Holdings Inc,2023-11-03,2023-09-30,0.41,USD
SLDB,Solid Biosciences Inc,2023-11-08,2023-09-30,-1.19,USD
SLDP,Solid Power Inc - Class A,2023-11-07,2023-09-30,-0.13,USD
SLE,Super League Enterprise Inc,2023-11-14,2023-09-30,-1.69,USD
SLF,Sun Life Financial Inc,2023-11-13,2023-09-30,1.15,USD
SLG,SL Green Realty Corp,2024-01-23,2023-12-31,-0.81,USD
SLGC,SomaLogic Inc - Class A,2023-11-08,2023-09-30,-0.17,USD
SLGD,SLGD,2023-11-13,2023-09-30,,USD
SLGG,SLGG,2023-11-14,2023-09-30,-0.11,USD
SLGL,Sol-Gel Technologies Ltd,2023-11-08,2023-09-30,-0.23,USD
SLGN,Silgan Holdings Inc,2024-01-22,2023-12-31,0.58,USD
SLGWF,SLGWF,2023-11-27,2023-09-30,,CAD
SLI,Standard Lithium Ltd,2023-11-10,2023-09-30,-0.015,CAD
SLM,SLM Corp,2024-01-30,2023-12-31,0.87,USD
SLMFF,SLMFF,2024-01-08,2023-11-30,,CAD
SLN,Silence Therapeutics Plc,2023-11-14,2023-09-30,-0.176,GBP
SLNA,Selina Hospitality PLC.,2023-11-29,2023-09-30,-0.3,USD
SLNFF,SLNFF,2024-01-25,2023-10-31,,CAD
SLNG,Stabilis Solutions Inc,2023-11-08,2023-09-30,-0.02,USD
SLNH,Soluna Holdings Inc,2023-11-15,2023-09-30,0,USD
SLNO,Soleno Therapeutics Inc,2023-11-07,2023-09-30,-0.58,USD
SLP,Simulations Plus Inc,2024-01-02,2023-11-30,0.1,USD
SLRC,SLR Investment Corp,2023-11-07,2023-09-30,0.43,USD
SLRN,Acelyrin Inc,2023-11-29,2023-09-30,-0.48,USD
SLRX,Salarius Pharmaceuticals Inc,2023-11-08,2023-09-30,-1.2,USD
SLS,SELLAS Life Sciences Group Inc,2023-11-13,2023-09-30,0.03,USD
SLSDF,SLSDF,2023-11-14,2023-09-30,,USD
SLSSF,SLSSF,2023-11-06,2023-09-30,,USD
SLTTF,SLTTF,2023-11-14,2023-09-30,,CAD
SLVM,Sylvamo Corp,2023-11-09,2023-09-30,1.33,USD
SLVRF,SLVRF,2023-11-13,2023-09-30,,CAD
SMAGF,SMAGF,2023-11-21,2023-09-30,,CAD
SMAR,Smartsheet Inc - Class A,2023-11-29,2023-10-31,0.09,USD
SMBC,Southern Missouri Bancorp Inc,2024-01-29,2023-12-31,1.11,USD
SMBK,SmartFinancial Inc,2024-01-22,2023-12-31,0.41,USD
SMCI,Super Micro Computer Inc,2024-01-29,2023-12-31,4.1,USD
SMFG,Sumitomo Mitsui Financial Group Inc,2023-11-14,2023-09-30,0.2385,JPY
SMFG,Sumitomo Mitsui Financial Group Inc,2024-01-31,2023-12-31,0.231,JPY
SMFR,SMFR,2023-11-13,2023-09-30,,USD
SMG,Scotts Miracle-Gro Company - Class A,2024-01-30,2023-12-31,-0.963,USD
SMGI,SMGI,2023-11-13,2023-09-30,,USD
SMGZY,SMGZY,2023-11-16,2023-10-31,0,GBP
SMIT,SMIT,2024-01-15,2023-11-30,0,USD
SMLR,Semler Scientific Inc,2023-11-09,2023-09-30,0.51,USD
SMMCF,SMMCF,2023-11-07,2023-09-30,,CAD
SMMF,Summit Financial Group Inc,2024-01-24,2023-12-31,1.04,USD
SMMNY,SMMNY,2023-11-08,2023-09-30,0.3239,EUR
SMMT,Summit Therapeutics Inc,2023-11-07,2023-10-31,,USD
SMPL,Simply Good Foods Company,2024-01-03,2023-11-30,0.41,USD
SMR,NuScale Power Corporation - Class A,2023-11-08,2023-09-30,-0.27,USD
SMRT,SmartRent Inc - Class A,2023-11-07,2023-09-30,-0.04,USD
SMSI,Smith Micro Software Inc,2023-11-08,2023-09-30,0.01,USD
SMTC,Semtech Corp,2023-11-28,2023-10-31,-0.13,USD
SMTI,Sanara MedTech Inc,2023-11-13,2023-09-30,-0.04,USD
SMTS,SMTS,2023-11-13,2023-09-30,,USD
SMTSF,SMTSF,2023-11-13,2023-09-30,,USD
SMURF,SMURF,2023-12-27,2023-09-30,,USD
SMWB,Similarweb Ltd,2023-11-07,2023-09-30,-0.03,USD
SN,SharkNinja Inc,2023-11-09,2023-09-30,0.82,USD
SNA,Snap-on Inc,2024-01-31,2023-12-31,4.67,USD
SNAL,Snail Inc - Class A,2023-12-14,2023-09-30,-0.12,USD
SNAP,Snap Inc - Class A,2024-01-29,2023-12-31,0.05,USD
SNAX,Stryve Foods Inc - Class A,2023-11-13,2023-09-30,-1.65,USD
SNBR,Sleep Number Corp,2023-11-07,2023-09-30,0.18,USD
SNCAF,SNCAF,2023-11-10,2023-09-30,0.26,CAD
SNCE,Science 37 Holdings Inc,2023-11-07,2023-09-30,-0.07,USD
SNCR,Synchronoss Technologies Inc,2023-11-07,2023-09-30,0.01,USD
SNCY,Sun Country Airlines Holdings Inc,2023-11-07,2023-09-30,0.14,USD
SNCY,Sun Country Airlines Holdings Inc,2024-01-31,2023-12-31,0.1511,USD
SND,Smart Sand Inc,2023-11-07,2023-09-30,0.03,USD
SNDA,Sonida Senior Living Inc,2023-11-13,2023-09-30,-2.01,USD
SNDL,SNDL Inc,2023-11-13,2023-09-30,0.01,CAD
SNDR,Schneider National Inc - Class B,2024-01-31,2023-12-31,0.4373,USD
SNES,SenesTech Inc,2023-11-13,2023-09-30,-0.85,USD
SNEX,StoneX Group Inc,2023-11-20,2023-09-30,2.26,USD
SNFCA,Security National Financial Corp - Class A,2023-11-13,2023-09-30,,USD
SNGX,Soligenix Inc,2023-11-08,2023-09-30,-0.29,USD
SNMP,Evolve Transition Infrastructure LP,2023-11-13,2023-09-30,,USD
SNMPD,SNMPD,2023-11-13,2023-09-30,,USD
SNOA,Sonoma Pharmaceuticals Inc,2023-11-13,2023-09-30,-0.24,USD
SNOW,Snowflake Inc - Class A,2023-11-29,2023-10-31,0.16,USD
SNPO,Snap One Holdings Corp,2023-11-07,2023-09-30,0.17,USD
SNPS,Synopsys Inc,2023-11-29,2023-10-31,3.04,USD
SNPW,SNPW,2023-11-13,2023-09-30,,USD
SNPX,Synaptogenix Inc,2023-11-29,2023-09-30,-0.37,USD
SNRG,SNRG,2023-11-13,2023-09-30,,USD
SNSE,Sensei Biotherapeutics Inc,2023-11-06,2023-09-30,-0.34,USD
SNT,Senstar Technologies Ltd,2023-12-20,2023-09-30,,USD
SNTG,Sentage Holdings Inc,2023-12-06,2023-09-30,,USD
SNTI,Senti Biosciences Inc,2023-11-08,2023-09-30,-0.44,USD
SNV,Synovus Financial Corp,2024-01-16,2023-12-31,0.89,USD
SNX,TD Synnex Corp,2024-01-08,2023-11-30,2.68,USD
SOBR,Sobr Safe Inc,2023-11-13,2023-09-30,-0.1,USD
SODI,SODI,2024-01-10,2023-11-30,,USD
SOFI,SoFi Technologies Inc,2024-01-29,2023-12-31,-0.01,USD
SOFO,Sonic Foundry Inc,2023-12-06,2023-09-30,-0.39,USD
SOHO,Sotherly Hotels Inc,2023-11-09,2023-09-30,,USD
SOHU,Sohu.com Ltd,2023-11-13,2023-09-30,-0.62,USD
SOL,Emeren Group Ltd,2023-11-29,2023-09-30,0.06,USD
SOLO,Electrameccanica Vehicles Corp,2023-11-13,2023-09-30,-0.07,USD
SOMLY,SOMLY,2023-11-09,2023-09-30,0,JPY
SOND,Sonder Holdings Inc - Class A,2023-11-07,2023-09-30,-2.97,USD
SONM,Sonim Technologies Inc,2023-11-13,2023-09-30,,USD
SONN,Sonnet BioTherapeutics Holdings Inc,2023-12-13,2023-09-30,-4.09,USD
SONO,Sonos Inc,2023-11-15,2023-09-30,-0.19,USD
SONVY,SONVY,2023-11-21,2023-09-30,0,CHF
SONX,Sonendo Inc,2023-11-10,2023-09-30,-0.14,USD
SONY,Sony Group Corporation,2024-02-01,2023-12-31,1.71,JPY
SOPA,Society Pass Inc,2023-11-14,2023-09-30,-0.115,USD
SOPH,SOPHiA Genetics SA,2023-11-07,2023-09-30,-0.32,USD
SOTK,Sono-Tek Corp,2024-01-15,2023-11-30,0.02,USD
SOUN,SoundHound AI Inc - Class A,2023-11-09,2023-09-30,-0.09,USD
SOUN,SoundHound AI Inc - Class A,2024-01-22,2023-12-31,-0.0633,USD
SOVO,Sovos Brands Inc,2023-11-08,2023-09-30,0.15,USD
SOWG,SOWG,2023-11-10,2023-09-30,0.06,USD
SPB,Spectrum Brands Holdings Inc,2023-11-17,2023-09-30,1.03,USD
SPCB,SuperCom Ltd,2023-11-03,2023-09-30,-0.33,USD
SPCE,Virgin Galactic Holdings Inc - Class A,2023-11-08,2023-09-30,-0.43,USD
SPDC,SPDC,2023-11-14,2023-09-30,0,USD
SPFI,South Plains Financial Inc,2024-01-24,2023-12-31,0.64,USD
SPGZ,SPGZ,2023-11-17,2023-09-30,0,USD
SPH,Suburban Propane Partners LP,2023-11-09,2023-09-30,-0.45,USD
SPH,Suburban Propane Partners LP,2024-01-31,2023-12-31,0.76,USD
SPHR,Sphere Entertainment Co - Class A,2023-11-08,2023-09-30,-1.89,USD
SPHRY,SPHRY,2023-11-07,2023-09-30,0,AUD
SPI,SPI Energy Co Ltd,2023-11-13,2023-09-30,0.02,USD
SPIR,Spire Global Inc - Class A,2023-11-08,2023-09-30,-0.62,USD
SPKKY,SPKKY,2023-11-03,2023-09-30,0,NZD
SPLIF,SPLIF,2023-11-29,2023-10-31,,USD
SPLK,Splunk Inc,2023-11-28,2023-10-31,1.14,USD
SPLP,Steel Partners Holdings LP,2023-11-07,2023-09-30,,USD
SPND,SPND,2023-11-20,2023-09-30,,USD
SPNS,Sapiens International Corp NV,2023-11-08,2023-09-30,0.34,USD
SPNT,SiriusPoint Ltd,2023-11-08,2023-09-30,0.2,USD
SPOT,Spotify Technology S.A.,2024-01-29,2023-12-31,0.32,EUR
SPPI,SPPI,2023-11-08,2023-09-30,-0.016,USD
SPPJY,SPPJY,2023-11-09,2023-09-30,0.0211,USD
SPRB,Spruce Biosciences Inc,2023-11-08,2023-09-30,-0.35,USD
SPRO,Spero Therapeutics Inc,2023-11-13,2023-09-30,-0.03,USD
SPRU,Spruce Power Holding Corporation - Class A,2023-11-09,2023-09-30,-0.2081,USD
SPTN,SpartanNash Company,2023-11-08,2023-09-30,0.58,USD
SPVNF,SPVNF,2023-11-27,2023-09-30,,USD
SPWH,Sportsman`s Warehouse Holdings Inc,2023-12-05,2023-10-31,-0.16,USD
SPYR,SPYR,2023-11-18,2023-09-30,,USD
SQFT,Presidio Property Trust Inc - Class A,2023-11-10,2023-09-30,0,USD
SQIDF,SQIDF,2024-01-29,2023-12-31,,CAD
SQL,SeqLL Inc,2023-11-09,2023-09-30,-0.13,USD
SQM,Sociedad Quimica Y Minera de Chile S.A.,2023-11-16,2023-09-30,2.03,USD
SQSP,Squarespace Inc - Class A,2023-11-07,2023-09-30,0.13,USD
SQZ,SQZ,2023-11-07,2023-09-30,-0.5744,USD
SQZB,SQZB,2023-11-07,2023-09-30,-6.59,USD
SR,Spire Inc,2023-11-16,2023-09-30,-0.63,USD
SR,Spire Inc,2024-01-30,2023-12-31,1.49,USD
SRAX,SRAX Inc - Class A,2024-01-01,2023-12-31,0.0259,USD
SRCE,1st Source Corp,2024-01-18,2023-12-31,1.15,USD
SRCGF,SRCGF,2023-12-25,2023-10-31,,CAD
SRDX,Surmodics Inc,2023-11-08,2023-09-30,0.18,USD
SRE,Sempra,2023-11-03,2023-09-30,1.01,USD
SRFM,Surf Air Mobility Inc,2023-11-29,2023-09-30,-0.18,USD
SRG,Seritage Growth Properties - Class A,2023-11-07,2023-09-30,,USD
SRGMF,SRGMF,2023-11-20,2023-09-30,,CAD
SRGXF,SRGXF,2023-11-03,2023-09-30,,CAD
SRGZ,SRGZ,2023-12-14,2023-10-31,,USD
SRL,Scully Royalty Ltd,2023-12-01,2023-09-30,,CAD
SRLZF,SRLZF,2023-11-27,2023-09-30,,CAD
SRMMF,SRMMF,2023-11-13,2023-09-30,,USD
SRNN,SRNN,2023-11-13,2023-09-30,,USD
SRRK,Scholar Rock Holding Corp,2023-11-07,2023-09-30,-0.52,USD
SRRTF,SRRTF,2023-11-07,2023-09-30,,USD
SRT,Startek Inc,2023-11-06,2023-09-30,0.12,USD
SRZN,Surrozen Inc,2023-11-13,2023-09-30,-0.29,USD
SSAAY,SSAAY,2024-01-31,2023-12-31,0.0695,SEK
SSB,SouthState Corporation,2024-01-24,2023-12-31,1.56,USD
SSBI,Summit State Bank,2024-01-22,2023-12-31,,USD
SSBK,Southern States Bancshares Inc,2024-01-20,2023-12-31,0.87,USD
SSDOY,SSDOY,2023-11-10,2023-09-30,0.1939,JPY
SSEZY,SSEZY,2023-11-15,2023-09-30,0,GBP
SSIC,Silver Spike Investment Corp,2023-11-10,2023-09-30,0.19,USD
SSII,SSII,2023-11-30,2023-09-30,,USD
SSKN,STRATA Skin Sciences Inc,2023-11-07,2023-09-30,-0.04,USD
SSMXY,SSMXY,2023-11-08,2023-09-30,0.2024,JPY
SSNT,SilverSun Technologies Inc,2023-11-13,2023-09-30,,USD
SSP,E.W. Scripps Co. - Class A,2023-11-03,2023-09-30,-0.22,USD
SSREY,SSREY,2023-11-03,2023-09-30,0.7541,USD
SSRSD,SSRSD,2023-12-20,2023-10-31,,CAD
SSRSF,SSRSF,2023-12-20,2023-10-31,,CAD
SSSS,SuRo Capital Corp,2023-11-08,2023-09-30,-0.12,USD
SST,System1 Inc - Class A,2023-11-10,2023-09-30,-0.46,USD
SSTI,SoundThinking Inc,2023-11-07,2023-09-30,-0.06,USD
SSY,Sunlink Health Systems Inc,2023-11-13,2023-09-30,,USD
SSYS,Stratasys Ltd,2023-11-08,2023-09-30,0.03,USD
ST,Sensata Technologies Holding Plc,2024-01-29,2023-12-31,0.88,USD
STAB,STAB,2023-11-03,2023-09-30,,USD
STBA,S & T Bancorp Inc,2024-01-24,2023-12-31,0.86,USD
STBFY,STBFY,2023-11-10,2023-09-30,0.2797,JPY
STBI,STBI,2024-01-22,2023-12-31,,USD
STCB,STCB,2023-11-14,2023-09-30,,USD
STCN,Steel Connect Inc,2023-11-07,2023-10-31,,USD
STE,Steris Plc,2023-11-07,2023-09-30,2,USD
STEEF,STEEF,2023-11-27,2023-09-30,,CAD
STEL,Stellar Bancorp Inc,2024-01-25,2023-12-31,0.55,USD
STEP,StepStone Group Inc - Class A,2023-11-06,2023-09-30,0.28,USD
STER,Sterling Check Corp,2023-11-08,2023-09-30,0.29,USD
STG,Sunlands Technology Group,2023-11-21,2023-09-30,,CNY
STGYF,STGYF,2023-11-06,2023-09-30,,CAD
STHZF,STHZF,2023-11-21,2023-09-30,,USD
STIM,Neuronetics Inc,2023-11-07,2023-09-30,-0.31,USD
STKH,Steakholder Foods Ltd,2023-11-22,2023-09-30,-0.02,USD
STKL,Sunopta Inc,2023-11-08,2023-10-31,-0.01,USD
STLD,Steel Dynamics Inc,2024-01-23,2023-12-31,2.36,USD
STLJF,STLJF,2023-11-07,2023-09-30,,CAD
STLY,STLY,2023-11-13,2023-09-30,,USD
STM,ST Microelectronics,2024-01-25,2023-12-31,1.08,USD
STMH,STMH,2023-11-29,2023-09-30,0,USD
STMH,STMH,2024-01-11,2023-12-31,,USD
STN,Stantec Inc,2023-11-09,2023-09-30,0.7,CAD
STNE,StoneCo Ltd - Class A,2023-11-10,2023-09-30,0.22,BRL
STNG,Scorpio Tankers Inc,2023-11-09,2023-09-30,1.58,USD
STOK,Stoke Therapeutics Inc,2023-11-13,2023-09-30,-0.63,USD
STPGF,STPGF,2023-11-06,2023-09-30,,USD
STR,Sitio Royalties Corp - Class A,2023-11-06,2023-09-30,,USD
STRC,Sarcos Technology and Robotics Corporation,2023-11-14,2023-09-30,-0.59,USD
STRI,STRI,2023-11-09,2023-09-30,0,USD
STRL,Sterling Infrastructure Inc,2023-11-06,2023-09-30,1.25,USD
STRM,Streamline Health Solutions Inc,2023-12-12,2023-10-31,-0.04,USD
STRNY,STRNY,2023-11-22,2023-09-30,0,GBP
STRO,Sutro Biopharma Inc,2023-11-06,2023-09-30,-0.74,USD
STRR,Star Equity Holdings Inc,2023-11-08,2023-09-30,-0.12,USD
STRS,Stratus Properties Inc,2023-11-13,2023-09-30,,USD
STRT,Strattec Security Corp,2024-01-24,2023-12-31,-0.46,USD
STSS,Sharps Technology Inc,2023-11-29,2023-09-30,-0.09,USD
STT,State Street Corp,2024-01-18,2023-12-31,1.81,USD
STTDF,STTDF,2023-12-29,2023-10-31,,CAD
STTK,Shattuck Labs Inc,2023-11-06,2023-09-30,-0.52,USD
STTO,STTO,2023-11-17,2023-09-30,0,USD
STTX,STTX,2023-11-29,2023-09-30,0,USD
STUPD,STUPD,2023-11-22,2023-09-30,,CAD
STUPF,STUPF,2023-11-22,2023-09-30,,CAD
STWD,Starwood Property Trust Inc,2023-11-08,2023-09-30,0.47,USD
STX,Seagate Technology Holdings Plc,2024-01-23,2023-12-31,-0.09,USD
STXS,Stereotaxis Inc,2023-11-09,2023-09-30,-0.06,USD
STZ,Constellation Brands Inc - Class A,2024-01-03,2023-11-30,3,USD
STZHF,STZHF,2023-11-08,2023-09-30,,CAD
SU,Suncor Energy Inc,2023-11-08,2023-09-30,0.96,CAD
SUBCY,SUBCY,2023-11-16,2023-09-30,0.0969,USD
SUGBY,SUGBY,2023-11-09,2023-09-30,1.9,JPY
SUIC,SUIC,2023-11-06,2023-09-30,,USD
SUICD,SUICD,2023-11-06,2023-09-30,,USD
SUMO,SUMO,2023-12-04,2023-10-31,,USD
SUMXF,SUMXF,2023-11-09,2023-09-30,,CAD
SUNL,SUNL,2023-11-13,2023-09-30,-1.7,USD
SUNW,Sunworks Inc,2023-11-06,2023-09-30,-0.24,USD
SUNYF,SUNYF,2023-11-08,2023-09-30,,CAD
SUPGF,SUPGF,2023-11-27,2023-09-30,,USD
SUPN,Supernus Pharmaceuticals Inc,2023-11-08,2023-09-30,0.08,USD
SUPV,Grupo Supervielle S.A.,2023-11-27,2023-09-30,0.1742,ARS
SURG,Surgepays Inc,2023-11-13,2023-09-30,0.28,USD
SUTNY,SUTNY,2023-11-28,2023-09-30,0,JPY
SUUIF,SUUIF,2023-11-07,2023-09-30,,CAD
SUWN,SUWN,2023-12-13,2023-10-31,0,USD
SVBL,SVBL,2024-01-26,2023-10-31,,USD
SVC,Service Properties Trust,2023-11-06,2023-09-30,-0.03,USD
SVCTF,SVCTF,2023-11-09,2023-09-30,,CAD
SVFD,Save Foods Inc,2023-11-29,2023-09-30,0,USD
SVIN,SVIN,2024-01-22,2023-12-31,,USD
SVM,Silvercorp Metals Inc,2023-11-09,2023-09-30,0.05,USD
SVNDY,SVNDY,2024-01-11,2023-11-30,0.4292,JPY
SVRA,Savara Inc,2023-11-08,2023-09-30,-0.07,USD
SVT,Servotronics Inc,2023-11-13,2023-09-30,,USD
SVV,Savers Value Village Inc,2023-11-29,2023-09-30,0.19,USD
SWAV,ShockWave Medical Inc,2023-11-06,2023-09-30,0.79,USD
SWBI,Smith & Wesson Brands Inc,2023-12-04,2023-10-31,0.14,USD
SWGAY,SWGAY,2023-11-29,2023-09-30,0,CHF
SWIM,Latham Group Inc,2023-11-07,2023-09-30,0.12,USD
SWIR,SWIR,2023-11-08,2023-09-30,,USD
SWISF,SWISF,2023-11-19,2023-09-30,,CAD
SWK,Stanley Black & Decker Inc,2024-01-31,2023-12-31,0.76,USD
SWKH,Swk Holdings Corp,2023-11-07,2023-09-30,0.34,USD
SWRL,SWRL,2024-01-16,2023-11-30,0,USD
SWSSF,SWSSF,2023-11-07,2023-09-30,,CAD
SWX,Southwest Gas Holdings Inc,2023-11-07,2023-09-30,-0.26,USD
SXC,SunCoke Energy Inc,2024-01-31,2023-12-31,0.685,USD
SXI,Standex International Corp,2024-01-31,2023-12-31,1.84,USD
SXTP,60 Degrees Pharmaceuticals Inc,2023-11-29,2023-09-30,2.16,USD
SY,So-Young International Inc,2023-11-16,2023-09-30,0.02,CNY
SYAAF,SYAAF,2023-11-29,2023-09-30,0,USD
SYBT,Stock Yards Bancorp Inc,2024-01-23,2023-12-31,0.86,USD
SYBX,Synlogic Inc,2023-11-08,2023-09-30,-2.67,USD
SYF,Synchrony Financial,2024-01-22,2023-12-31,0.99,USD
SYK,Stryker Corp,2024-01-29,2023-12-31,3.25,USD
SYM,Symbotic Inc - Class A,2023-11-20,2023-09-30,-0.0034,USD
SYM,Symbotic Inc - Class A,2024-01-29,2023-12-31,0.0166,USD
SYNA,Synaptics Inc,2023-11-09,2023-09-30,0.4,USD
SYNA,Synaptics Inc,2024-01-31,2023-12-31,0.4956,USD
SYNE,SYNE,2023-11-13,2023-09-30,0,USD
